GAME_DATE,TEAM_NAME,MATCHUP,WIN,PTS,IS_HOME
2025-07-11,Detroit Pistons,DET vs. NYK,1,104,1
2025-07-11,Phoenix Suns,PHX vs. WAS,1,103,1
2025-07-11,LA Clippers,LAC @ HOU,1,95,0
2025-07-11,New York Knicks,NYK @ DET,0,86,0
2025-07-11,Connecticut Sun,CON @ SEA,0,65,0
2025-07-11,Seattle Storm,SEA vs. CON,1,79,1
2025-07-11,Toronto Raptors,TOR vs. CHI,1,116,1
2025-07-11,Houston Rockets,HOU vs. LAC,0,92,1
2025-07-11,Charlotte Hornets,CHA vs. UTA,1,111,1
2025-07-11,Memphis Grizzlies,MEM @ BOS,0,78,0
2025-07-11,Atlanta Hawks,ATL @ MIA,1,105,0
2025-07-11,Chicago Bulls,CHI @ TOR,0,72,0
2025-07-11,Utah Jazz,UTA @ CHA,0,105,0
2025-07-10,Las Vegas Aces,LVA @ WAS,0,68,0
2025-07-10,Minnesota Lynx,MIN @ LAS,1,91,0
2025-07-10,New Orleans Pelicans,NOP @ MIN,0,91,0
2025-07-10,Cleveland Cavaliers,CLE @ IND,0,115,0
2025-07-10,Milwaukee Bucks,MIL vs. DEN,1,90,1
2025-07-10,Oklahoma City Thunder,OKC @ BKN,1,90,0
2025-07-10,Dallas Mavericks,DAL vs. LAL,1,87,1
2025-07-10,Philadelphia 76ers,PHI vs. SAS,0,70,1
2025-07-10,Brooklyn Nets,BKN vs. OKC,0,81,1
2025-07-10,Washington Mystics,WAS vs. LVA,1,70,1
2025-07-10,Indiana Pacers,IND vs. CLE,1,116,1
2025-07-10,Los Angeles Sparks,LAS vs. MIN,0,82,1
2025-07-10,Orlando Magic,ORL @ SAC,0,81,0
2025-07-10,Sacramento Kings,SAC vs. ORL,1,84,1
2025-07-10,Denver Nuggets,DEN @ MIL,0,89,0
2025-07-10,Minnesota Timberwolves,MIN vs. NOP,1,98,1
2025-07-10,San Antonio Spurs,SAS @ PHI,1,111,0
2025-07-10,Los Angeles Lakers,LAL @ DAL,0,85,0
2025-07-09,Phoenix Mercury,PHX vs. MIN,1,79,1
2025-07-09,Seattle Storm,SEA @ CON,0,83,0
2025-07-09,Chicago Sky,CHI vs. DAL,1,87,1
2025-07-09,Dallas Wings,DAL @ CHI,0,76,0
2025-07-09,Golden State Valkyries,GSV @ IND,1,80,0
2025-07-09,Indiana Fever,IND vs. GSV,0,61,1
2025-07-09,Connecticut Sun,CON vs. SEA,1,93,1
2025-07-09,Minnesota Lynx,MIN @ PHX,0,71,0
2025-07-08,Golden State Warriors,GSW vs. MIA,0,79,1
2025-07-08,San Antonio Spurs,SAS vs. LAL,0,88,1
2025-07-08,Utah Jazz,UTA vs. OKC,1,86,1
2025-07-08,Philadelphia 76ers,PHI vs. MEM,1,91,1
2025-07-08,Oklahoma City Thunder,OKC @ UTA,0,82,0
2025-07-08,New York Liberty,NYL vs. LVA,1,87,1
2025-07-08,Las Vegas Aces,LVA @ NYL,0,78,0
2025-07-08,Los Angeles Lakers,LAL @ SAS,1,89,0
2025-07-08,Washington Mystics,WAS vs. CHI,1,81,1
2025-07-08,Chicago Sky,CHI @ WAS,0,79,0
2025-07-08,Miami Heat,MIA @ GSW,1,93,0
2025-07-08,Memphis Grizzlies,MEM @ PHI,0,90,0
2025-07-07,Golden State Valkyries,GSV @ ATL,0,81,0
2025-07-07,Phoenix Mercury,PHX vs. DAL,1,102,1
2025-07-07,Oklahoma City Thunder,OKC @ PHI,1,89,0
2025-07-07,Philadelphia 76ers,PHI vs. OKC,0,78,1
2025-07-07,Atlanta Dream,ATL vs. GSV,1,90,1
2025-07-07,Utah Jazz,UTA vs. MEM,1,112,1
2025-07-07,Dallas Wings,DAL @ PHX,0,72,0
2025-07-07,Memphis Grizzlies,MEM @ UTA,0,111,0
2025-07-06,Connecticut Sun,CON vs. LVA,0,68,1
2025-07-06,Golden State Warriors,GSW vs. SAS,0,88,1
2025-07-06,New York Liberty,NYL vs. SEA,0,70,1
2025-07-06,Miami Heat,MIA vs. LAL,0,83,1
2025-07-06,Chicago Sky,CHI @ MIN,0,75,0
2025-07-06,Seattle Storm,SEA @ NYL,1,79,0
2025-07-06,Minnesota Lynx,MIN vs. CHI,1,80,1
2025-07-06,Las Vegas Aces,LVA @ CON,1,86,0
2025-07-06,Los Angeles Lakers,LAL @ MIA,1,103,0
2025-07-06,San Antonio Spurs,SAS @ GSW,1,90,0
2025-07-05,Memphis Grizzlies,MEM @ OKC,1,92,0
2025-07-05,Golden State Warriors,GSW vs. LAL,1,89,1
2025-07-05,Indiana Fever,IND vs. LAS,0,87,1
2025-07-05,Golden State Valkyries,GSV @ MIN,0,71,0
2025-07-05,Minnesota Lynx,MIN vs. GSV,1,82,1
2025-07-05,Los Angeles Sparks,LAS @ IND,1,89,0
2025-07-05,Oklahoma City Thunder,OKC vs. MEM,0,80,1
2025-07-05,Philadelphia 76ers,PHI @ UTA,0,89,0
2025-07-05,San Antonio Spurs,SAS @ MIA,0,69,0
2025-07-05,Los Angeles Lakers,LAL @ GSW,0,84,0
2025-07-05,Utah Jazz,UTA vs. PHI,1,93,1
2025-07-05,Miami Heat,MIA vs. SAS,1,82,1
2025-07-03,Phoenix Mercury,PHX @ DAL,0,89,0
2025-07-03,Dallas Wings,DAL vs. PHX,1,98,1
2025-07-03,Minnesota Lynx,MIN vs. WAS,1,92,1
2025-07-03,Indiana Fever,IND vs. LVA,1,81,1
2025-07-03,Las Vegas Aces,LVA @ IND,0,54,0
2025-07-03,Atlanta Dream,ATL vs. SEA,0,79,1
2025-07-03,Washington Mystics,WAS @ MIN,0,75,0
2025-07-03,New York Liberty,NYL vs. LAS,1,89,1
2025-07-03,Los Angeles Sparks,LAS @ NYL,0,79,0
2025-07-03,Seattle Storm,SEA @ ATL,1,80,0
2025-06-29,New York Liberty,NYL @ ATL,0,81,0
2025-06-29,Golden State Valkyries,GSV vs. SEA,1,84,1
2025-06-29,Phoenix Mercury,PHX vs. LVA,0,81,1
2025-06-29,Chicago Sky,CHI @ LAS,1,92,0
2025-06-29,Los Angeles Sparks,LAS vs. CHI,0,85,1
2025-06-29,Atlanta Dream,ATL vs. NYL,1,90,1
2025-06-29,Las Vegas Aces,LVA @ PHX,1,84,0
2025-06-29,Connecticut Sun,CON @ MIN,0,63,0
2025-06-29,Seattle Storm,SEA @ GSV,0,57,0
2025-06-29,Minnesota Lynx,MIN vs. CON,1,102,1
2025-06-28,Dallas Wings,DAL vs. WAS,1,79,1
2025-06-28,Washington Mystics,WAS @ DAL,0,71,0
2025-06-27,Atlanta Dream,ATL vs. MIN,0,92,1
2025-06-27,Dallas Wings,DAL vs. IND,0,86,1
2025-06-27,Golden State Valkyries,GSV vs. CHI,1,83,1
2025-06-27,Connecticut Sun,CON @ SEA,0,81,0
2025-06-27,Indiana Fever,IND @ DAL,1,94,0
2025-06-27,Seattle Storm,SEA vs. CON,1,97,1
2025-06-27,Chicago Sky,CHI @ GSV,0,78,0
2025-06-27,Minnesota Lynx,MIN @ ATL,1,96,0
2025-06-27,New York Liberty,NYL @ PHX,0,91,0
2025-06-27,Phoenix Mercury,PHX vs. NYL,1,106,1
2025-06-26,Indiana Fever,IND vs. LAS,0,75,1
2025-06-26,Las Vegas Aces,LVA vs. WAS,0,83,1
2025-06-26,Los Angeles Sparks,LAS @ IND,1,85,0
2025-06-26,Washington Mystics,WAS @ LVA,1,94,0
2025-06-25,New York Liberty,NYL @ GSV,1,81,0
2025-06-25,Golden State Valkyries,GSV vs. NYL,0,78,1
2025-06-25,Las Vegas Aces,LVA vs. CON,1,85,1
2025-06-25,Connecticut Sun,CON @ LVA,0,59,0
2025-06-24,Seattle Storm,SEA vs. IND,0,86,1
2025-06-24,Minnesota Lynx,MIN @ WAS,0,64,0
2025-06-24,Washington Mystics,WAS vs. MIN,1,68,1
2025-06-24,Los Angeles Sparks,LAS @ CHI,0,86,0
2025-06-24,Dallas Wings,DAL vs. ATL,1,68,1
2025-06-24,Chicago Sky,CHI vs. LAS,1,97,1
2025-06-24,Indiana Fever,IND @ SEA,1,94,0
2025-06-24,Atlanta Dream,ATL @ DAL,0,55,0
2025-06-22,Golden State Valkyries,GSV vs. CON,1,87,1
2025-06-22,Las Vegas Aces,LVA vs. IND,1,89,1
2025-06-22,Connecticut Sun,CON @ GSV,0,63,0
2025-06-22,Atlanta Dream,ATL vs. CHI,1,93,1
2025-06-22,Chicago Sky,CHI @ ATL,0,80,0
2025-06-22,Indiana Fever,IND @ LVA,0,81,0
2025-06-22,Dallas Wings,DAL @ WAS,0,88,0
2025-06-22,New York Liberty,NYL @ SEA,0,79,0
2025-06-22,Washington Mystics,WAS vs. DAL,1,91,1
2025-06-22,Seattle Storm,SEA vs. NYL,1,89,1
2025-06-21,Los Angeles Sparks,LAS @ MIN,0,66,0
2025-06-21,Minnesota Lynx,MIN vs. LAS,1,82,1
2025-06-21,Phoenix Mercury,PHX @ CHI,1,107,0
2025-06-21,Chicago Sky,CHI vs. PHX,0,86,1
2025-06-20,Las Vegas Aces,LVA vs. SEA,0,83,1
2025-06-20,Washington Mystics,WAS @ ATL,0,91,0
2025-06-20,Dallas Wings,DAL @ CON,1,86,0
2025-06-20,Atlanta Dream,ATL vs. WAS,1,92,1
2025-06-20,Seattle Storm,SEA @ LVA,1,90,0
2025-06-20,Connecticut Sun,CON vs. DAL,0,83,1
2025-06-19,Indiana Fever,IND @ GSV,0,77,0
2025-06-19,Golden State Valkyries,GSV vs. IND,1,88,1
2025-06-19,New York Liberty,NYL vs. PHX,0,81,1
2025-06-19,Phoenix Mercury,PHX @ NYL,1,89,0
2025-06-18,Connecticut Sun,CON vs. PHX,0,75,1
2025-06-18,Phoenix Mercury,PHX @ CON,1,83,0
2025-06-17,New York Liberty,NYL vs. ATL,1,86,1
2025-06-17,Atlanta Dream,ATL @ NYL,0,81,0
2025-06-17,Golden State Valkyries,GSV @ DAL,0,71,0
2025-06-17,Washington Mystics,WAS @ CHI,1,79,0
2025-06-17,Chicago Sky,CHI vs. WAS,0,72,1
2025-06-17,Los Angeles Sparks,LAS vs. SEA,0,67,1
2025-06-17,Indiana Fever,IND vs. CON,1,88,1
2025-06-17,Las Vegas Aces,LVA @ MIN,0,62,0
2025-06-17,Seattle Storm,SEA @ LAS,1,98,0
2025-06-17,Minnesota Lynx,MIN vs. LVA,1,76,1
2025-06-17,Dallas Wings,DAL vs. GSV,1,80,1
2025-06-17,Connecticut Sun,CON @ IND,0,71,0
2025-06-15,Chicago Sky,CHI @ CON,1,78,0
2025-06-15,Atlanta Dream,ATL @ WAS,1,89,0
2025-06-15,Phoenix Mercury,PHX @ LVA,1,76,0
2025-06-15,Washington Mystics,WAS vs. ATL,0,56,1
2025-06-15,Las Vegas Aces,LVA vs. PHX,0,70,1
2025-06-15,Connecticut Sun,CON vs. CHI,0,66,1
2025-06-14,Los Angeles Sparks,LAS @ MIN,0,78,0
2025-06-14,Golden State Valkyries,GSV vs. SEA,1,76,1
2025-06-14,Seattle Storm,SEA @ GSV,0,70,0
2025-06-14,Indiana Fever,IND vs. NYL,1,102,1
2025-06-14,New York Liberty,NYL @ IND,0,88,0
2025-06-14,Minnesota Lynx,MIN vs. LAS,1,101,1
2025-06-13,Atlanta Dream,ATL vs. CHI,1,88,1
2025-06-13,Las Vegas Aces,LVA vs. DAL,1,88,1
2025-06-13,Dallas Wings,DAL @ LVA,0,84,0
2025-06-13,Chicago Sky,CHI @ ATL,0,70,0
2025-06-11,Dallas Wings,DAL @ PHX,0,80,0
2025-06-11,Seattle Storm,SEA vs. MIN,1,94,1
2025-06-11,Phoenix Mercury,PHX vs. DAL,1,93,1
2025-06-11,Minnesota Lynx,MIN @ SEA,0,84,0
2025-06-11,Los Angeles Sparks,LAS @ LVA,1,97,0
2025-06-11,Las Vegas Aces,LVA vs. LAS,0,89,1
2025-06-10,New York Liberty,NYL vs. CHI,1,85,1
2025-06-10,Chicago Sky,CHI @ NYL,0,66,0
2025-06-10,Indiana Fever,IND @ ATL,0,58,0
2025-06-10,Atlanta Dream,ATL vs. IND,1,77,1
2025-06-09,Golden State Valkyries,GSV @ LAS,1,89,0
2025-06-09,Los Angeles Sparks,LAS vs. GSV,0,81,1
2025-06-08,Connecticut Sun,CON @ WAS,0,67,0
2025-06-08,Minnesota Lynx,MIN @ DAL,1,81,0
2025-06-08,Dallas Wings,DAL vs. MIN,0,65,1
2025-06-08,Washington Mystics,WAS vs. CON,1,104,1
2025-06-07,Phoenix Mercury,PHX vs. SEA,0,77,1
2025-06-07,Golden State Valkyries,GSV vs. LVA,1,95,1
2025-06-07,Seattle Storm,SEA @ PHX,1,89,0
2025-06-07,Chicago Sky,CHI vs. IND,0,52,1
2025-06-07,Las Vegas Aces,LVA @ GSV,0,68,0
2025-06-07,Indiana Fever,IND @ CHI,1,79,0
2025-06-06,Connecticut Sun,CON vs. ATL,1,84,1
2025-06-06,Dallas Wings,DAL vs. LAS,0,79,1
2025-06-06,Los Angeles Sparks,LAS @ DAL,1,93,0
2025-06-06,Atlanta Dream,ATL @ CON,0,76,0
2025-06-05,Golden State Valkyries,GSV @ PHX,0,77,0
2025-06-05,Washington Mystics,WAS vs. NYL,0,78,1
2025-06-05,New York Liberty,NYL @ WAS,1,86,0
2025-06-05,Phoenix Mercury,PHX vs. GSV,1,86,1
2025-06-03,Seattle Storm,SEA vs. DAL,1,83,1
2025-06-03,Indiana Fever,IND vs. WAS,1,85,1
2025-06-03,Minnesota Lynx,MIN vs. PHX,1,88,1
2025-06-03,Dallas Wings,DAL @ SEA,0,77,0
2025-06-03,Washington Mystics,WAS @ IND,0,76,0
2025-06-03,Phoenix Mercury,PHX @ MIN,0,65,0
2025-06-01,Seattle Storm,SEA vs. LVA,0,70,1
2025-06-01,Phoenix Mercury,PHX @ LAS,1,85,0
2025-06-01,Golden State Valkyries,GSV vs. MIN,0,75,1
2025-06-01,Las Vegas Aces,LVA @ SEA,1,75,0
2025-06-01,Los Angeles Sparks,LAS vs. PHX,0,80,1
2025-06-01,New York Liberty,NYL vs. CON,1,100,1
2025-06-01,Minnesota Lynx,MIN @ GSV,1,86,0
2025-06-01,Connecticut Sun,CON @ NYL,0,52,0
2025-05-31,Chicago Sky,CHI @ DAL,1,94,0
2025-05-31,Dallas Wings,DAL vs. CHI,0,83,1
2025-05-30,Los Angeles Sparks,LAS @ LVA,0,81,0
2025-05-30,Minnesota Lynx,MIN @ PHX,1,74,0
2025-05-30,Washington Mystics,WAS vs. NYL,0,63,1
2025-05-30,Phoenix Mercury,PHX vs. MIN,0,71,1
2025-05-30,Indiana Fever,IND vs. CON,0,83,1
2025-05-30,Atlanta Dream,ATL @ SEA,1,94,0
2025-05-30,Seattle Storm,SEA vs. ATL,0,87,1
2025-05-30,New York Liberty,NYL @ WAS,1,85,0
2025-05-30,Connecticut Sun,CON @ IND,1,85,0
2025-05-30,Las Vegas Aces,LVA vs. LAS,1,96,1
2025-05-29,New York Liberty,NYL vs. GSV,1,82,1
2025-05-29,Dallas Wings,DAL @ CHI,0,92,0
2025-05-29,Golden State Valkyries,GSV @ NYL,0,77,0
2025-05-29,Chicago Sky,CHI vs. DAL,1,97,1
2025-05-28,Indiana Fever,IND @ WAS,0,77,0
2025-05-28,Washington Mystics,WAS vs. IND,1,83,1
2025-05-27,Atlanta Dream,ATL @ LAS,1,88,0
2025-05-27,Phoenix Mercury,PHX vs. CHI,1,94,1
2025-05-27,Seattle Storm,SEA @ MIN,0,77,0
2025-05-27,Los Angeles Sparks,LAS vs. ATL,0,82,1
2025-05-27,Dallas Wings,DAL @ CON,1,109,0
2025-05-27,Minnesota Lynx,MIN vs. SEA,1,82,1
2025-05-27,Golden State Valkyries,GSV @ NYL,0,67,0
2025-05-27,Chicago Sky,CHI @ PHX,0,89,0
2025-05-27,Connecticut Sun,CON vs. DAL,0,87,1
2025-05-27,New York Liberty,NYL vs. GSV,1,95,1
2025-05-25,Chicago Sky,CHI @ LAS,0,78,0
2025-05-25,Washington Mystics,WAS @ PHX,0,62,0
2025-05-25,Phoenix Mercury,PHX vs. WAS,1,68,1
2025-05-25,Las Vegas Aces,LVA @ SEA,0,82,0
2025-05-25,Los Angeles Sparks,LAS vs. CHI,1,91,1
2025-05-25,Atlanta Dream,ATL vs. CON,1,79,1
2025-05-25,Connecticut Sun,CON @ ATL,0,55,0
2025-05-25,Seattle Storm,SEA vs. LVA,1,102,1
2025-05-24,Atlanta Dream,ATL vs. DAL,1,83,1
2025-05-24,Dallas Wings,DAL @ ATL,0,75,0
2025-05-24,New York Liberty,NYL @ IND,1,90,0
2025-05-24,Indiana Fever,IND vs. NYL,0,88,1
2025-05-23,Las Vegas Aces,LVA vs. WAS,1,75,1
2025-05-23,Phoenix Mercury,PHX @ SEA,0,70,0
2025-05-23,Minnesota Lynx,MIN vs. CON,1,76,1
2025-05-23,Washington Mystics,WAS @ LVA,0,72,0
2025-05-23,Seattle Storm,SEA vs. PHX,1,77,1
2025-05-23,Los Angeles Sparks,LAS vs. GSV,0,73,1
2025-05-23,Golden State Valkyries,GSV @ LAS,1,82,0
2025-05-23,Connecticut Sun,CON @ MIN,0,70,0
2025-05-22,Chicago Sky,CHI vs. NYL,0,74,1
2025-05-22,Atlanta Dream,ATL vs. IND,0,76,1
2025-05-22,Indiana Fever,IND @ ATL,1,81,0
2025-05-22,New York Liberty,NYL @ CHI,1,99,0
2025-05-21,Minnesota Lynx,MIN vs. DAL,1,85,1
2025-05-21,Washington Mystics,WAS @ GSV,0,74,0
2025-05-21,Phoenix Mercury,PHX vs. LAS,1,89,1
2025-05-21,Los Angeles Sparks,LAS @ PHX,0,86,0
2025-05-21,Dallas Wings,DAL @ MIN,0,81,0
2025-05-21,Golden State Valkyries,GSV vs. WAS,1,76,1
2025-05-20,Indiana Fever,IND vs. ATL,0,90,1
2025-05-20,Las Vegas Aces,LVA @ CON,1,87,0
2025-05-20,Connecticut Sun,CON vs. LVA,0,62,1
2025-05-20,Atlanta Dream,ATL @ IND,1,91,0
2025-05-19,Dallas Wings,DAL vs. SEA,0,71,1
2025-05-19,Seattle Storm,SEA @ DAL,1,79,0
2025-05-18,Connecticut Sun,CON vs. WAS,0,85,1
2025-05-18,Minnesota Lynx,MIN @ LAS,1,89,0
2025-05-18,Washington Mystics,WAS @ CON,1,90,0
2025-05-18,Los Angeles Sparks,LAS vs. MIN,0,75,1
2025-05-17,New York Liberty,NYL vs. LVA,1,92,1
2025-05-17,Indiana Fever,IND vs. CHI,1,93,1
2025-05-17,Seattle Storm,SEA @ PHX,0,59,0
2025-05-17,Chicago Sky,CHI @ IND,0,58,0
2025-05-17,Las Vegas Aces,LVA @ NYL,0,78,0
2025-05-17,Phoenix Mercury,PHX vs. SEA,1,81,1
2025-05-16,Washington Mystics,WAS vs. ATL,1,94,1
2025-05-16,Golden State Valkyries,GSV vs. LAS,0,67,1
2025-05-16,Los Angeles Sparks,LAS @ GSV,1,84,0
2025-05-16,Dallas Wings,DAL vs. MIN,0,84,1
2025-05-16,Minnesota Lynx,MIN @ DAL,1,99,0
2025-05-16,Atlanta Dream,ATL @ WAS,0,90,0
2025-04-13,Chicago Bulls,CHI @ PHI,1,122,0
2025-04-13,Boston Celtics,BOS vs. CHA,1,93,1
2025-04-13,Sacramento Kings,SAC vs. PHX,1,109,1
2025-04-13,New Orleans Pelicans,NOP vs. OKC,0,100,1
2025-04-13,New York Knicks,NYK @ BKN,1,113,0
2025-04-13,Dallas Mavericks,DAL @ MEM,0,97,0
2025-04-13,Washington Wizards,WAS @ MIA,1,119,0
2025-04-13,Brooklyn Nets,BKN vs. NYK,0,105,1
2025-04-13,Cleveland Cavaliers,CLE vs. IND,0,118,1
2025-04-13,Phoenix Suns,PHX @ SAC,0,98,0
2025-04-13,Minnesota Timberwolves,MIN vs. UTA,1,116,1
2025-04-13,Memphis Grizzlies,MEM vs. DAL,1,132,1
2025-04-13,Houston Rockets,HOU vs. DEN,0,111,1
2025-04-13,Portland Trail Blazers,POR vs. LAL,1,109,1
2025-04-13,Toronto Raptors,TOR @ SAS,0,118,0
2025-04-13,Oklahoma City Thunder,OKC @ NOP,1,115,0
2025-04-13,Orlando Magic,ORL @ ATL,0,105,0
2025-04-13,Utah Jazz,UTA @ MIN,0,105,0
2025-04-13,LA Clippers,LAC @ GSW,1,124,0
2025-04-13,Golden State Warriors,GSW vs. LAC,0,119,1
2025-04-13,Indiana Pacers,IND @ CLE,1,126,0
2025-04-13,Detroit Pistons,DET @ MIL,0,133,0
2025-04-13,Atlanta Hawks,ATL vs. ORL,1,117,1
2025-04-13,Denver Nuggets,DEN @ HOU,1,126,0
2025-04-13,Los Angeles Lakers,LAL @ POR,0,81,0
2025-04-13,Philadelphia 76ers,PHI vs. CHI,0,102,1
2025-04-13,Milwaukee Bucks,MIL vs. DET,1,140,1
2025-04-13,San Antonio Spurs,SAS vs. TOR,1,125,1
2025-04-13,Miami Heat,MIA vs. WAS,0,118,1
2025-04-13,Charlotte Hornets,CHA @ BOS,0,86,0
2025-04-11,San Antonio Spurs,SAS @ PHX,0,98,0
2025-04-11,Los Angeles Lakers,LAL vs. HOU,1,140,1
2025-04-11,Toronto Raptors,TOR @ DAL,0,102,0
2025-04-11,Oklahoma City Thunder,OKC @ UTA,1,145,0
2025-04-11,Houston Rockets,HOU @ LAL,0,109,0
2025-04-11,Memphis Grizzlies,MEM @ DEN,0,109,0
2025-04-11,Orlando Magic,ORL @ IND,1,129,0
2025-04-11,Brooklyn Nets,BKN @ MIN,0,91,0
2025-04-11,Utah Jazz,UTA vs. OKC,0,111,1
2025-04-11,Charlotte Hornets,CHA @ BOS,0,94,0
2025-04-11,Portland Trail Blazers,POR vs. GSW,0,86,1
2025-04-11,Indiana Pacers,IND vs. ORL,0,115,1
2025-04-11,Dallas Mavericks,DAL vs. TOR,1,124,1
2025-04-11,Atlanta Hawks,ATL @ PHI,1,124,0
2025-04-11,Sacramento Kings,SAC vs. LAC,0,100,1
2025-04-11,Milwaukee Bucks,MIL @ DET,1,125,0
2025-04-11,Chicago Bulls,CHI vs. WAS,1,119,1
2025-04-11,Philadelphia 76ers,PHI vs. ATL,0,110,1
2025-04-11,LA Clippers,LAC @ SAC,1,101,0
2025-04-11,Miami Heat,MIA @ NOP,1,153,0
2025-04-11,Phoenix Suns,PHX vs. SAS,1,117,1
2025-04-11,New York Knicks,NYK vs. CLE,0,102,1
2025-04-11,New Orleans Pelicans,NOP vs. MIA,0,104,1
2025-04-11,Denver Nuggets,DEN vs. MEM,1,117,1
2025-04-11,Detroit Pistons,DET vs. MIL,0,119,1
2025-04-11,Boston Celtics,BOS vs. CHA,1,130,1
2025-04-11,Golden State Warriors,GSW @ POR,1,103,0
2025-04-11,Cleveland Cavaliers,CLE @ NYK,1,108,0
2025-04-11,Minnesota Timberwolves,MIN vs. BKN,1,117,1
2025-04-11,Washington Wizards,WAS @ CHI,0,89,0
2025-04-10,Memphis Grizzlies,MEM vs. MIN,0,125,1
2025-04-10,Indiana Pacers,IND vs. CLE,1,114,1
2025-04-10,Brooklyn Nets,BKN vs. ATL,0,109,1
2025-04-10,New Orleans Pelicans,NOP @ MIL,0,111,0
2025-04-10,Atlanta Hawks,ATL @ BKN,1,133,0
2025-04-10,Minnesota Timberwolves,MIN @ MEM,1,141,0
2025-04-10,Detroit Pistons,DET vs. NYK,1,115,1
2025-04-10,New York Knicks,NYK @ DET,0,106,0
2025-04-10,Cleveland Cavaliers,CLE @ IND,0,112,0
2025-04-10,Milwaukee Bucks,MIL vs. NOP,1,136,1
2025-04-09,Charlotte Hornets,CHA @ TOR,0,96,0
2025-04-09,Utah Jazz,UTA vs. POR,1,133,1
2025-04-09,Boston Celtics,BOS @ ORL,0,76,0
2025-04-09,Sacramento Kings,SAC vs. DEN,0,116,1
2025-04-09,Orlando Magic,ORL vs. BOS,1,96,1
2025-04-09,Chicago Bulls,CHI vs. MIA,1,119,1
2025-04-09,San Antonio Spurs,SAS @ GSW,1,114,0
2025-04-09,Oklahoma City Thunder,OKC @ PHX,1,125,0
2025-04-09,Phoenix Suns,PHX vs. OKC,0,112,1
2025-04-09,Los Angeles Lakers,LAL @ DAL,1,112,0
2025-04-09,Denver Nuggets,DEN @ SAC,1,124,0
2025-04-09,Toronto Raptors,TOR vs. CHA,1,126,1
2025-04-09,Miami Heat,MIA @ CHI,0,111,0
2025-04-09,Dallas Mavericks,DAL vs. LAL,0,97,1
2025-04-09,Portland Trail Blazers,POR @ UTA,0,126,0
2025-04-09,Houston Rockets,HOU @ LAC,0,117,0
2025-04-09,Philadelphia 76ers,PHI @ WAS,1,122,0
2025-04-09,LA Clippers,LAC vs. HOU,1,134,1
2025-04-09,Golden State Warriors,GSW vs. SAS,0,111,1
2025-04-09,Washington Wizards,WAS vs. PHI,0,103,1
2025-04-08,Charlotte Hornets,CHA vs. MEM,0,100,1
2025-04-08,Atlanta Hawks,ATL @ ORL,0,112,0
2025-04-08,Brooklyn Nets,BKN vs. NOP,1,119,1
2025-04-08,Washington Wizards,WAS @ IND,0,98,0
2025-04-08,New Orleans Pelicans,NOP @ BKN,0,114,0
2025-04-08,San Antonio Spurs,SAS @ LAC,0,117,0
2025-04-08,Indiana Pacers,IND vs. WAS,1,104,1
2025-04-08,Los Angeles Lakers,LAL @ OKC,0,120,0
2025-04-08,Boston Celtics,BOS @ NYK,1,119,0
2025-04-08,Memphis Grizzlies,MEM @ CHA,1,124,0
2025-04-08,Chicago Bulls,CHI @ CLE,0,113,0
2025-04-08,Orlando Magic,ORL vs. ATL,1,119,1
2025-04-08,Milwaukee Bucks,MIL vs. MIN,1,110,1
2025-04-08,Minnesota Timberwolves,MIN @ MIL,0,103,0
2025-04-08,Cleveland Cavaliers,CLE vs. CHI,1,135,1
2025-04-08,LA Clippers,LAC vs. SAS,1,122,1
2025-04-08,Phoenix Suns,PHX vs. GSW,0,95,1
2025-04-08,Golden State Warriors,GSW @ PHX,1,133,0
2025-04-08,New York Knicks,NYK vs. BOS,0,117,1
2025-04-08,Oklahoma City Thunder,OKC vs. LAL,1,136,1
2025-04-07,Philadelphia 76ers,PHI @ MIA,0,105,0
2025-04-07,Miami Heat,MIA vs. PHI,1,117,1
2025-04-07,Detroit Pistons,DET vs. SAC,0,117,1
2025-04-07,Sacramento Kings,SAC @ DET,1,127,0
2025-04-06,New York Knicks,NYK vs. PHX,1,112,1
2025-04-06,San Antonio Spurs,SAS @ POR,0,109,0
2025-04-06,Los Angeles Lakers,LAL @ OKC,1,126,0
2025-04-06,New Orleans Pelicans,NOP vs. MIL,0,107,1
2025-04-06,Cleveland Cavaliers,CLE vs. SAC,0,113,1
2025-04-06,Washington Wizards,WAS @ BOS,0,90,0
2025-04-06,Atlanta Hawks,ATL vs. UTA,1,147,1
2025-04-06,Golden State Warriors,GSW vs. HOU,0,96,1
2025-04-06,Milwaukee Bucks,MIL @ NOP,1,111,0
2025-04-06,Houston Rockets,HOU @ GSW,1,106,0
2025-04-06,Charlotte Hornets,CHA vs. CHI,0,117,1
2025-04-06,Portland Trail Blazers,POR vs. SAS,1,120,1
2025-04-06,Sacramento Kings,SAC @ CLE,1,120,0
2025-04-06,Boston Celtics,BOS vs. WAS,1,124,1
2025-04-06,Indiana Pacers,IND @ DEN,1,125,0
2025-04-06,Oklahoma City Thunder,OKC vs. LAL,0,99,1
2025-04-06,Toronto Raptors,TOR @ BKN,1,120,0
2025-04-06,Chicago Bulls,CHI @ CHA,1,131,0
2025-04-06,Denver Nuggets,DEN vs. IND,0,120,1
2025-04-06,Utah Jazz,UTA @ ATL,0,134,0
2025-04-06,Brooklyn Nets,BKN vs. TOR,0,109,1
2025-04-06,Phoenix Suns,PHX @ NYK,0,98,0
